ID,edad,meses,max_ant,ingreso,score,tipo_vivienda,zona,nivel,riesgo
3681,32,246,10,6000,180,2,1,2,1
3682,29,179,17,636.98,194,2,1,5,1
3683,25,112,0,840.91,196,2,1,2,1
3684,28,122,0,30000,192,2,1,5,1
3687,46,210,0,5300,204,4,1,4,1
3688,24,107,7,815.52,156,2,5,5,1
3690,37,166,18,2200,221,4,2,2,1
3691,36,143,0,2850,195,2,4,2,1
3694,37,134,0,862.98,189,2,3,5,1
3695,29,152,20,4600,200,2,1,2,1
3698,48,184,0,1600,183,2,2,1,1
3699,47,179,0,1116.64,204,2,1,2,1
3701,48,242,0,1250,199,4,3,5,1
3704,30,124,0,1200,175,2,1,5,1
3708,24,120,0,1299.25,166,2,1,2,1
3710,25,134,0,2700,194,2,1,2,1
3711,35,150,13,2500,212,2,1,5,1
3715,27,147,38,6742.54,192,2,1,2,1
3718,46,317,0,2600,217,2,3,2,1
3720,48,177,0,700,199,4,3,5,1
3722,23,140,31,3800,180,2,5,2,1
3723,36,114,31,1601.77,180,2,1,2,1
3724,48,294,80,5000,146,4,3,5,1
3726,36,208,15,6450,214,4,5,2,1
3729,51,210,12,2200,224,2,1,2,1
3731,24,162,0,1500,191,2,1,2,1
3732,27,110,20,4000,179,2,1,5,1
3736,22,149,0,900,159,2,1,2,1
3737,45,229,0,893.11,199,2,1,5,1
3738,48,361,11,14350,178,2,1,2,1
3739,36,236,32,4806,197,2,1,2,1
3740,48,138,9,1731.76,199,4,1,5,1
3741,34,121,8,1215.25,180,2,2,2,1
3743,29,253,20,10000,173,2,1,4,1
3745,41,268,87,9861,224,4,3,2,1
3746,36,201,19,30000,213,4,1,5,1
3747,27,206,25,2400,193,2,1,2,1
3749,47,190,47,1388.25,180,2,1,5,1
3752,33,160,27,1434.96,194,4,3,5,1
3754,38,124,6,1778.27,194,2,1,5,1
3755,49,147,0,915.83,199,4,3,5,1
3756,50,138,116,5000,224,4,1,2,1
3760,37,284,24,850,166,2,1,2,1
3761,29,135,0,555.82,194,2,3,5,1
3762,31,173,26,1200,183,2,1,2,1
3771,30,199,0,7000,182,2,1,1,1
3776,41,151,0,5000,215,2,1,2,1
3778,59,373,8,3134.09,224,2,5,2,1
3780,38,180,0,2500,202,2,3,2,1
3782,35,143,9,11022.11,197,2,1,2,1
3785,30,183,0,1650,199,4,1,5,1
3786,48,148,105,1135.88,204,2,1,4,1
3787,39,155,100,7977,221,4,1,2,1
3788,25,126,12,939.64,188,2,1,5,1
3790,29,142,46,2800,214,2,1,2,1
3792,61,254,0,4200,252,4,1,2,1
3793,25,125,9,1036.02,169,2,1,5,1
3794,46,222,43,910.09,199,4,3,5,1
3798,52,191,13,2200,205,2,1,2,1
3802,36,147,25,4000,221,4,1,2,1
3804,47,207,99,5381.76,198,2,1,2,1
3805,47,249,94,6800,180,2,1,2,1
3806,25,135,0,1436.29,187,2,1,2,1
3807,29,263,17,7000,214,4,1,2,1
3808,26,133,14,2900,208,2,1,2,1
3809,50,330,71,2200,185,2,1,2,1
3813,45,174,21,2000,188,2,1,2,1
3814,59,150,12,6600,231,2,3,2,1
3816,29,150,0,1281.15,213,4,4,5,1
3817,29,129,0,973.36,168,2,1,5,1
3821,40,217,66,3268.75,197,2,1,5,1
3823,31,126,0,1900,188,2,1,4,1
3824,49,165,11,735.22,199,4,4,5,1
3825,43,126,8,5912.4,224,4,1,2,1
3830,33,144,15,2107.22,200,2,3,2,1
3832,30,150,9,3500,232,2,1,2,1
3833,33,196,36,10000,192,2,1,2,1
3839,27,146,22,3500,213,4,1,2,1
3843,32,151,10,2100,200,2,2,2,1
3844,26,166,0,764.61,169,2,1,5,1
3847,36,145,0,2200,214,2,1,2,1
3854,29,168,0,1100,171,2,3,5,1
3857,42,132,106,10012,205,2,1,2,1
3858,42,132,106,10012,205,2,1,2,1
3859,32,133,54,1900,180,2,1,5,1
3867,36,196,53,5600,190,2,3,2,1
3870,50,151,82,6700,180,2,1,2,1
3873,22,150,0,842.25,156,2,1,5,1
3874,29,210,14,3000,192,2,5,5,1
3876,38,304,68,3500,194,2,1,5,1
3879,25,156,54,3315,208,2,1,2,1
3880,58,554,45,3300,250,4,1,2,1
3882,38,152,49,1500,186,2,1,2,1
3883,61,210,47,2100,161,2,1,3,1
3891,32,138,22,1285.65,247,4,5,2,1
3892,30,222,40,4200,200,2,1,2,1
3893,50,166,0,1857.29,193,2,5,2,1
3894,40,247,0,1450,180,2,3,1,1
3895,30,133,26,850,202,2,5,2,1
3897,51,210,20,2100,177,2,2,5,1
3898,22,147,11,1350,176,2,1,4,1
3899,23,156,43,6178.19,193,2,1,2,1
3902,33,150,83,22337,212,4,1,2,1
3903,31,135,12,1400,197,4,1,2,1
3906,31,212,45,1059.96,196,4,5,5,1
3907,31,182,24,3400,202,2,2,5,1
3910,27,135,16,857.75,162,2,1,5,1
3911,40,192,37,2000,212,4,1,2,1
3912,44,216,31,4240,205,2,1,2,1
3913,34,142,21,30000,177,2,1,2,1
3917,33,124,43,2157.24,180,2,2,5,1
3918,28,174,59,2700,195,2,1,2,1
3919,37,126,0,767.75,223,4,1,2,1
3920,35,181,0,1600,226,2,1,2,1
3921,38,181,15,3200,210,2,1,2,1
3922,37,126,4,1000,199,2,1,2,1
3923,48,140,86,12450,205,2,1,2,1
3927,24,166,0,1500,180,2,5,2,1
3928,46,169,0,1324.66,207,4,1,2,1
3930,36,150,31,8000,202,2,3,2,1
3932,33,186,52,4300,200,2,1,2,1
3935,28,183,33,1200,188,2,1,2,1
3937,38,162,82,4560,210,2,1,2,1
3938,38,162,82,4560,210,2,1,2,1
3940,23,154,16,1500,177,2,1,5,1
3942,36,210,0,1610.96,196,4,1,5,1
3944,41,146,43,2300,204,4,1,2,1
3951,33,158,85,8046,204,2,3,2,1
3952,24,119,0,770,165,3,1,2,1
3953,31,285,83,5000,209,2,1,2,1
3956,27,154,11,13429,199,1,1,2,1
3958,26,143,23,5145,194,2,3,2,1
3959,29,158,76,12874.68,173,2,1,2,1
3960,39,155,0,2010,192,4,1,1,1
3961,42,295,89,9600,204,2,1,2,1
3962,43,157,0,1500,182,2,2,5,1
3963,40,154,97,2800,198,2,1,2,1
3964,24,180,20,1200,164,2,1,2,1
3967,53,117,0,1439,200,2,1,2,1
3968,35,198,0,2100,230,2,1,4,1
3970,37,147,13,1500,187,2,1,2,1
3971,26,152,0,3350,189,2,1,2,1
3972,28,191,13,3451,206,2,1,2,1
3974,25,176,0,5000,158,2,3,3,1
3975,33,181,0,1279.21,201,4,1,5,1
3976,28,152,19,643.56,197,4,1,2,1
3977,30,172,48,3350,226,2,1,2,1
3979,32,135,11,8500,195,2,1,2,1
3981,34,143,0,9250,202,2,1,2,1
3988,38,210,79,20401,185,4,1,5,1
3991,22,136,0,1064.53,156,2,5,5,1
3992,33,171,52,2153.91,201,4,3,5,1
3994,26,130,21,2343.24,213,2,1,2,1
3995,39,216,71,5300,196,2,1,2,1
3998,40,162,0,6000,214,2,4,1,1
3999,38,210,0,2100,233,4,3,4,1
4001,30,107,80,19630,214,4,1,2,1
4002,21,112,13,1112.56,175,4,1,5,1
4003,31,122,0,4000,200,2,1,2,1
4005,40,130,13,2570.49,201,4,2,5,1
4007,38,246,84,26000,223,4,1,2,1
4010,34,176,9,1300,176,2,1,2,1
4011,29,123,7,2700,212,4,1,2,1
4012,35,152,27,18000,197,2,3,2,1
4013,21,145,0,750,158,2,1,4,1
4014,30,173,31,752,202,4,1,2,1
4015,49,141,36,10200,252,4,3,2,1
4018,30,136,26,1400,192,2,3,2,1
4019,48,134,21,6000,219,2,1,2,1
4020,27,133,0,1474.32,209,3,1,2,1
4021,32,199,6,805.84,194,4,3,5,1
4022,41,231,15,816.74,199,4,1,5,1
4023,36,154,39,925.71,196,4,1,5,1
4025,34,116,0,1400,179,2,1,2,1
4026,37,146,0,2800,216,4,1,2,1
4027,40,185,6,780.47,193,2,1,2,1
4028,25,204,34,1500,188,2,1,5,1
4029,40,207,6,2043.06,193,2,1,2,1
4031,31,236,0,3123.76,194,4,1,5,1
4033,26,176,34,1200,191,2,1,2,1
4034,32,255,8,1559.38,196,2,1,5,1
4035,37,151,75,3600,202,2,5,2,1
4036,29,116,17,957.59,183,2,1,2,1
4038,37,225,0,1826.59,204,4,1,2,1
4040,52,496,0,2480,212,4,1,5,1
4042,40,217,99,2700,198,2,3,2,1
4043,39,309,99,17400,188,2,1,2,1
4046,23,160,16,750,175,2,1,5,1
4050,34,122,13,13000,213,2,1,5,1
4052,50,181,16,1004.56,180,2,1,1,1
4053,31,148,24,2745.97,217,2,1,2,1
4054,30,137,0,2249.35,185,2,1,4,1
4057,41,266,0,1200,190,2,1,5,1
4058,30,166,24,3000,200,2,5,2,1
4059,28,120,12,842,183,2,1,2,1
4063,28,138,46,1890,208,2,1,2,1
4064,33,166,0,900,163,2,2,5,1
4065,34,254,89,3500,194,2,1,5,1
4066,53,244,76,7238.42,190,2,1,5,1
4067,38,267,87,8270,214,2,1,2,1
4070,24,128,20,4500,208,2,1,4,1
4071,36,129,13,603.86,177,2,1,5,1
4074,46,228,96,2105.06,197,2,2,5,1
4080,28,129,35,4431,207,4,1,2,1
4083,28,161,0,3000,212,2,1,2,1
4084,25,140,15,5600,166,2,5,5,1
4086,23,158,19,2000,162,2,1,2,1
4089,28,144,13,2250,200,2,1,2,1
4093,32,152,32,2055,181,2,3,2,1
4096,49,168,16,1000,180,2,1,5,1
4097,46,135,0,6000,205,2,3,2,1
4098,48,233,58,4500,197,2,3,5,1
4100,35,198,35,5250,196,4,1,2,1
4101,36,206,18,4163.53,187,2,1,5,1
4103,43,115,109,9500,224,4,1,2,1
4104,47,125,0,4000,198,2,1,2,1
4105,41,122,30,4300,185,2,3,2,1
4107,27,141,8,1877.55,171,2,2,5,1
4108,34,116,38,1000,195,2,1,2,1
4113,51,244,0,7000,209,4,1,2,1
4114,26,161,18,763.3,193,2,1,2,1
4115,35,125,7,1727.59,202,2,3,2,1
4118,48,210,78,13297.86,187,2,1,2,1
4120,35,148,0,3354.56,201,4,5,1,1
4124,46,182,87,6600,235,4,1,5,1
4126,35,210,51,5250,180,1,1,2,1
4127,27,119,0,700,167,2,1,5,1
4131,35,185,0,3200,214,2,1,2,1
4133,35,120,15,6000,197,2,1,2,1
4135,44,140,84,16450,230,4,1,5,1
4136,35,169,28,6630,202,2,1,2,1
4137,65,195,0,6700,223,4,1,2,1
4138,32,252,42,3600,214,2,1,2,1
4140,26,156,0,1700,182,2,1,2,1
4141,29,180,48,3000,227,4,1,2,1
4142,46,143,89,15535,205,2,1,2,1
4144,46,153,0,967.18,198,3,2,5,1
4146,33,198,38,19316,219,4,1,2,1
4147,27,121,33,2205,194,2,1,4,1
4148,34,149,0,1300,175,2,1,5,1
4151,54,262,74,9000,205,4,1,2,1
4154,23,146,13,1736,174,2,1,2,1
4158,57,170,0,2500,250,4,1,2,1
4160,37,222,44,1600,209,2,1,2,1
4162,34,119,0,1389.54,182,2,1,5,1
4163,31,117,7,4890,214,2,1,2,1
4164,43,176,0,2600,197,2,1,5,1
4165,34,136,64,21320,197,2,1,2,1
4166,49,149,0,7000,205,2,1,2,1
4173,35,127,0,1061.62,177,2,3,5,1
4174,34,128,16,3500,194,4,1,2,1
4175,39,228,32,2396,197,2,1,2,1
4177,37,251,0,1396.67,187,2,5,2,1
4178,49,405,0,4700,197,2,5,5,1
4179,32,236,12,3500,193,4,5,2,1
4185,52,270,0,2500,197,2,3,5,1
4186,39,145,57,4800,214,2,1,2,1
4187,39,220,34,2034,202,4,1,2,1
4188,35,215,31,1359,177,2,1,5,1
4190,33,192,41,1000,202,2,1,2,1
4192,49,160,12,4185,205,2,1,2,1
4193,27,164,33,2050,193,4,1,5,1
4195,30,185,27,700,183,2,1,2,1
4198,39,170,25,2613,214,2,1,4,1
4199,35,205,98,6800,202,2,1,2,1
4201,32,161,22,2000,188,2,3,2,1
4202,50,154,104,9750,205,2,1,2,1
4203,23,210,52,2100,195,2,1,2,1
4204,26,138,0,713.41,169,2,1,5,1
4209,35,143,0,3000,190,2,1,2,1
4210,34,178,21,812.06,196,2,1,5,1
4212,32,330,81,15500,215,2,1,2,1
4213,37,147,37,4500,235,4,1,2,1
4216,35,148,41,4804,195,2,2,2,1
4217,27,210,27,910,188,2,1,5,1
4218,37,296,18,2481.88,222,4,1,2,1
4219,37,165,17,877.55,199,4,4,2,1
4220,51,208,35,2900,224,4,1,2,1
4221,37,146,0,3400,216,4,1,2,1
4222,40,330,68,7362.02,197,2,2,5,1
4223,42,171,8,8173,224,4,3,2,1
4225,30,162,0,1046.14,192,4,2,5,1
4226,44,174,0,2800,224,4,1,2,1
4228,39,143,14,4880,221,2,5,2,1
4230,32,120,9,2000,183,2,1,2,1
4232,56,155,87,19383,231,4,1,2,1
4233,32,133,29,2050,188,2,1,2,1
4235,32,124,48,3500,195,2,1,2,1
4236,37,162,7,2250,195,2,1,2,1
4237,31,153,0,2800,219,2,1,2,1
4241,49,438,16,2700,197,2,2,5,1
4243,34,185,0,1869.13,175,2,1,5,1
4244,55,156,0,4500,231,4,3,2,1
4245,47,193,0,5008.17,198,2,1,2,1
4246,31,166,20,1300,176,2,1,2,1
4250,24,138,26,1400,178,2,1,2,1
4251,39,168,0,2500,194,2,1,5,1
4253,31,147,29,4050,212,4,1,2,1
4254,30,126,10,1300,195,2,1,2,1
4259,47,370,0,1800,184,2,1,5,1
4260,36,133,66,3000,202,2,1,2,1
4266,40,236,88,11500,219,4,3,2,1
4268,26,124,75,3372,205,2,1,5,1
4270,32,282,6,1000,195,2,1,2,1
4271,43,138,93,1400,197,2,1,2,1
4274,33,137,29,2100,189,1,3,2,1
4275,59,128,9,2080,218,4,1,5,1
4277,23,149,26,1401.22,157,2,1,2,1
4278,34,120,15,5500,202,2,1,2,1
4281,42,137,32,2160.5,216,4,1,5,1
4284,29,158,21,4690,200,2,1,2,1
4288,46,163,70,5500,214,4,1,2,1
4291,46,234,47,3901.61,186,2,1,2,1
4292,24,152,0,3886.2,174,2,1,2,1
4297,51,331,29,3000,211,4,1,2,1
4299,24,124,9,2942.37,183,2,1,2,1
4300,37,153,20,6500,177,2,1,2,1
4301,53,138,0,2684.66,205,2,3,2,1
4302,40,216,0,1670,180,4,1,2,1
4304,36,126,0,3300,221,4,3,2,1
4305,33,138,25,6000,200,3,5,2,1
4306,28,140,13,1230,197,2,1,2,1
4308,31,121,11,2549.32,212,4,5,2,1
4309,28,210,59,1500,204,2,1,2,1
4310,37,294,74,1912.9,192,2,1,5,1
4311,45,129,0,1824.22,212,4,3,2,1
4314,44,330,83,9148,225,4,1,4,1
4315,33,110,15,2008.5,180,2,1,5,1
4318,33,105,0,4000,219,4,1,2,1
4321,37,182,30,3243.43,216,4,1,2,1
4322,24,108,0,1125.81,161,2,1,2,1
4323,31,171,43,785.14,202,2,2,2,1
4324,27,165,0,2800,219,2,1,2,1
4326,35,123,63,2500,214,4,3,2,1
4328,53,124,0,4500,193,2,1,2,1
4330,27,145,16,2200,205,2,1,5,1
4332,27,138,21,659.05,188,2,1,5,1
4333,39,245,63,2400,197,2,1,2,1
4335,29,138,0,2161.78,189,4,2,5,1
4338,51,120,30,1765.8,188,2,1,4,1
4340,34,232,44,3802,216,2,1,2,1
4341,29,166,13,2500,195,2,1,2,1
4345,39,200,0,8000,211,2,1,2,1
4346,45,307,88,27500,185,2,1,2,1
4347,26,144,23,2917.1,189,2,1,2,1
4349,31,106,24,1050,175,2,1,5,1
4350,41,202,0,4700,197,2,3,2,1
4351,31,198,0,2100,233,4,3,2,1
4353,42,158,0,2402.8,201,4,3,2,1
4357,50,180,63,4600,219,4,1,2,1
4358,67,131,15,8898.6,211,4,1,2,1
4364,28,162,24,2200,219,2,1,2,1
4366,37,218,95,6400,195,2,1,2,1
4369,29,126,0,1502.88,202,2,1,2,1
4371,43,262,107,11500,217,2,1,2,1
4372,29,137,8,2000,182,1,5,4,1
4375,29,145,29,1133.36,171,2,1,2,1
4377,58,240,0,2900,238,4,4,2,1
4378,24,190,17,2010,176,2,1,2,1
4381,25,114,0,953.13,170,2,1,4,1
4383,28,141,26,3000,193,2,1,2,1
4385,32,140,0,30000,214,4,1,2,1
4386,53,122,0,800,199,2,1,5,1
4387,50,332,90,9000,224,4,1,2,1
4389,39,200,33,3100,202,2,3,2,1
4390,47,301,11,12100,219,4,1,2,1
4392,26,117,27,2031.49,218,4,3,2,1
4394,40,226,89,12050,204,4,1,2,1
4395,36,125,5,1400,182,2,1,2,1
4396,32,162,0,1769.08,194,2,1,5,1
4398,38,207,67,3903.98,182,2,1,5,1
4399,52,183,10,4500,198,2,3,2,1
4404,23,127,6,2800,195,2,3,2,1
4407,42,147,8,2110.36,185,2,2,5,1
4408,42,174,26,6300,236,4,1,2,1
4409,53,263,32,1000,224,4,1,2,1
4410,33,161,0,1000,175,2,1,5,1
4411,42,198,48,2100,215,4,3,5,1
4412,33,178,15,1451.12,196,2,1,5,1
4413,28,162,0,2300,211,4,2,5,1
4418,32,263,8,2000,180,2,3,5,1
4421,30,184,24,1381,194,4,1,5,1
4426,50,306,47,3000,224,4,5,2,1
4427,37,217,101,5250,223,2,1,2,1
4428,42,142,28,817.47,192,2,1,5,1
4429,49,143,31,5601,219,2,1,2,1
4432,43,138,107,8868,200,2,1,2,1
4433,36,133,65,3000,202,2,1,2,1
4435,38,144,0,2000,180,2,1,5,1
4437,47,131,104,4750,205,2,1,2,1
4439,55,462,123,5356,191,2,1,5,1
4441,41,169,0,770,180,2,1,5,1
4443,36,163,23,1875,180,2,1,1,1
4444,54,280,0,2340,212,2,1,2,1
4449,42,174,45,4500,205,2,3,2,1
4454,39,284,88,7000,221,2,1,2,1
4456,34,116,24,1100,177,2,1,5,1
4457,34,157,0,3725.46,201,4,1,5,1
4458,30,108,11,794.45,175,2,1,5,1
4459,41,179,104,2855.54,205,2,1,2,1
4460,35,121,0,17858,221,4,1,2,1
4465,30,198,12,1150,194,4,5,5,1
4467,37,160,4,8093,226,4,1,2,1
4471,28,132,9,1057.03,183,2,1,2,1
4473,25,131,13,2500,213,2,1,2,1
4474,29,156,15,1400,180,2,1,2,1
4475,49,148,7,15000,196,4,3,5,1
4477,36,184,0,2000,185,2,1,2,1
4478,29,188,43,1100,188,4,1,2,1
4480,21,155,0,1232.38,164,2,1,2,1
4481,33,180,30,1405.04,199,2,1,2,1
4486,41,145,31,6000,205,2,3,2,1
4487,32,203,39,2640.88,180,2,5,5,1
4490,55,313,0,30000,250,4,1,2,1
4492,61,273,64,12000,238,4,3,2,1
4494,34,190,0,3200,214,2,1,2,1
4495,31,149,12,3061.52,192,2,5,5,1
4496,32,225,54,10100,218,4,1,2,1
4497,30,178,20,800,183,2,1,2,1
4498,35,144,0,14100,211,2,1,2,1
4507,24,131,0,1300,159,2,1,2,1
4509,37,254,0,2697,214,4,2,2,1
4513,31,120,78,2345.37,192,2,1,5,1
4514,52,450,4,5500,224,4,5,2,1
4516,58,178,20,800,213,4,1,5,1
4517,41,164,0,3500,224,4,5,2,1
4518,40,244,0,4500,200,2,1,2,1
4519,25,145,8,6500,208,2,1,2,1
4525,34,123,19,1529.98,189,4,4,5,1
4528,32,145,0,1800,181,2,3,2,1
4529,43,198,0,6500,204,4,3,2,1
4530,23,131,23,3068.75,188,2,1,2,1
4532,49,178,34,1343.57,178,2,3,1,1
4533,24,119,14,620,175,2,5,5,1
4537,40,315,0,1403.29,217,2,1,2,1
4538,27,159,0,3000,201,2,1,2,1
4539,38,119,10,10000,197,2,1,2,1
4540,37,135,20,7800,221,2,3,2,1
4542,42,386,91,2208,198,2,1,2,1
4543,29,118,0,2079,171,2,1,1,1
4544,37,136,16,3200,195,2,1,2,1
4546,48,484,99,6168.06,217,4,1,2,1
4547,36,192,0,1300,204,4,1,2,1
4548,35,134,0,7800,202,2,1,2,1
4552,30,155,79,20166,214,2,1,2,1
4555,33,118,0,2100,200,2,1,2,1
4557,37,226,75,10000,212,2,1,2,1
4559,24,148,18,2500,188,2,1,2,1
4562,31,234,66,3156,219,4,1,2,1
4563,54,267,62,2400,217,2,1,2,1
4564,43,129,0,2550,205,2,2,2,1
4566,41,119,8,1593.36,201,4,5,5,1
4570,47,398,0,2000,186,2,2,2,1
4572,37,162,25,14000,189,1,1,2,1
4573,40,228,19,5563,198,2,5,2,1
4575,54,570,89,2700,204,4,1,2,1
4576,35,190,8,3300,216,2,1,2,1
4578,33,200,49,14350,214,4,3,2,1
4589,31,199,0,1015.7,175,2,1,5,1
4590,55,342,11,2200,233,4,1,2,1
4591,34,140,60,4000,221,4,1,2,1
4593,22,198,13,2100,181,2,1,4,1
4596,52,280,75,6600,238,4,1,2,1
4597,28,195,48,2100,233,2,1,2,1
4598,43,164,0,3100,180,2,5,2,1
4599,29,148,9,1655.5,219,4,3,2,1
4600,30,165,38,2398.78,194,4,1,5,1
4601,31,114,28,2800,214,2,1,2,1
4602,40,270,0,1538.16,188,2,5,2,1
4603,42,216,0,7837.2,177,2,1,5,1
4606,47,216,33,1500,185,2,1,2,1
4612,31,122,17,5313.45,192,2,1,5,1
4613,23,155,0,868.57,156,2,1,5,1
4614,36,165,36,3500,197,2,1,2,1
4615,22,145,38,1314.93,185,4,1,2,1
4619,48,159,11,3500,197,2,1,5,1
4621,26,131,0,9850,213,4,1,2,1
4622,37,301,34,9000,192,2,1,2,1
4625,39,190,0,2500,174,2,5,5,1
4626,35,366,0,1850,221,4,3,2,1
4627,52,197,91,15170,200,2,1,2,1
4628,34,143,42,3256.32,218,4,3,2,1
4632,55,118,29,3110.24,214,2,3,4,1
4645,46,178,30,2576.76,224,4,1,2,1
4647,37,159,0,2100,214,2,1,2,1
4650,49,263,46,2238.57,204,4,1,5,1
4652,33,207,0,834.04,177,2,2,5,1
4653,39,209,24,3546,213,1,5,2,1
4654,40,149,20,3900,233,4,3,2,1
4655,29,136,48,3417,200,2,1,2,1
4656,51,150,17,1007.33,180,2,3,5,1
4657,28,132,0,1600,175,2,1,2,1
4658,41,125,86,12500,205,2,1,2,1
4659,40,318,74,2200,200,2,1,5,1
4660,54,306,104,13400,224,4,1,2,1
4664,39,153,24,24000,221,4,3,2,1
4666,41,140,17,1305.76,183,2,1,1,1
4668,64,364,0,9000,238,4,1,2,1
4670,29,206,37,2121,204,4,3,5,1
4672,42,189,18,30000,201,4,3,2,1
4676,39,279,0,1170,208,2,1,2,1
4678,43,186,63,17500,218,4,1,2,1
4679,25,222,50,3139,201,2,1,2,1
4681,32,191,29,2700,192,2,1,5,1
4684,31,137,85,12500,215,3,1,2,1
4685,39,330,103,5500,228,4,1,2,1
4686,26,162,12,3500,208,2,1,2,1
4687,38,237,16,3000,219,2,1,2,1
4688,35,110,21,2550,195,2,1,2,1
4689,44,193,23,1200,188,2,3,2,1
4690,35,178,49,800,177,2,1,5,1
4691,40,170,97,2800,205,2,2,2,1
4692,54,328,107,15000,180,2,1,2,1
4693,29,134,16,3500,175,2,1,4,1
4694,33,211,36,6495,217,2,3,2,1
4697,42,228,61,24037.25,219,4,1,2,1
4701,42,222,53,7470,196,2,1,2,1
4705,40,159,19,14000,236,4,1,2,1
4706,37,171,0,623.94,199,2,1,2,1
4708,62,282,87,15000,233,4,1,2,1
4715,27,115,35,2641.18,208,2,1,2,1
4718,38,306,81,17500,211,2,1,2,1
4720,38,149,35,6500,214,4,1,2,1
4721,34,152,0,8945,227,2,1,2,1
4724,42,255,0,8000,198,2,1,2,1
4725,50,220,0,2100,198,2,5,2,1
4728,56,496,0,3500,231,4,5,2,1
4729,44,304,79,7500,189,2,1,4,1
4730,45,221,82,15000,204,4,1,2,1
4731,33,177,61,9252,219,4,1,2,1
4734,48,129,98,13150,205,2,1,2,1
4735,59,146,0,2800,233,2,5,2,1
4736,52,234,91,8633,205,2,1,2,1
4739,51,421,92,9600,224,4,1,2,1
4740,28,210,0,5000,208,2,3,2,1
4744,50,156,98,3040,217,2,1,2,1
4745,45,424,105,8887.09,217,4,1,2,1
4746,37,230,77,2255,235,4,1,2,1
4748,25,131,9,1536.73,213,2,3,2,1
4750,50,486,100,5650,178,2,1,2,1
4753,52,491,0,3000,195,2,1,5,1
4755,57,433,0,5000,184,2,1,5,1
4756,37,308,0,1349.75,177,2,1,5,1
4757,50,220,0,2100,205,2,5,4,1
4759,31,125,0,1200,178,2,1,2,1
4760,35,163,69,1260.64,187,2,5,2,1
4762,38,145,18,1614.91,178,3,2,5,1
4767,57,227,80,8200,205,2,1,2,1
4770,39,219,99,30000,187,1,3,2,1
4773,51,148,23,15000,224,4,3,2,1
4774,23,140,0,947.77,164,2,1,2,1
4775,37,172,0,6000,208,1,3,2,1
4778,40,257,40,5300,221,4,1,2,1
4782,38,234,32,15000,217,2,1,2,1
4783,56,262,94,5700,214,2,1,4,1
4787,30,117,14,3277.87,200,2,5,2,1
4789,24,126,2,1200,159,2,1,2,1
4791,54,197,26,2200,217,4,5,2,1
4792,42,330,0,967.98,207,4,3,2,1
4793,47,205,38,4193.44,224,4,1,2,1
4796,45,255,0,2200,224,2,1,2,1
4798,31,258,0,4000,219,2,1,2,1
4801,32,120,0,6700,219,4,3,2,1
4804,52,163,48,3750,219,2,1,2,1
4805,56,534,0,1880,218,4,5,5,1
4806,36,126,0,9250,195,2,1,2,1
4808,53,486,74,7000,224,4,1,2,1
4810,28,139,9,2354.08,186,2,5,5,1
4811,54,445,0,4000,216,4,5,5,1
4815,33,152,35,5800,214,2,1,2,1
4816,43,120,109,3500,219,4,1,2,1
4818,34,246,101,30000,221,4,1,2,1
4819,31,124,1,1198.8,178,2,1,2,1
4822,46,239,108,5500,204,4,1,2,1
4823,38,197,44,2650,196,1,2,2,1
4824,43,377,114,4400,223,2,1,3,1
4825,59,204,98,8200,199,2,1,2,1
4826,22,161,11,800,157,2,1,2,1
4827,48,261,76,5920,243,4,5,2,1
4828,38,140,56,4646,214,4,1,2,1
4833,41,125,80,12500,205,2,1,2,1
4834,47,154,88,9520,219,2,1,2,1
4837,32,120,19,3508.25,200,2,5,2,1
4838,44,360,46,8000,226,4,1,2,1
4839,26,159,58,2100,194,2,1,4,1
4841,45,224,94,14500,205,2,1,2,1
4842,49,128,22,3904.07,200,2,3,2,1
4846,31,233,0,1047.74,183,2,1,2,1
4848,33,181,16,659.08,183,2,1,2,1
4852,38,174,81,8800,228,4,1,2,1
4854,22,198,40,2100,149,2,1,2,1
4855,34,203,0,2200,190,2,2,2,1
4856,30,193,93,4000,212,4,1,2,1
4863,49,257,43,2500,224,4,1,2,1
4865,49,142,115,3682.68,205,2,5,2,1
4867,48,242,0,1400,201,4,1,5,1
4868,48,242,0,1400,201,4,1,5,1
4869,43,142,7,2491.91,224,4,1,2,1
4874,42,349,39,3000,196,2,5,5,1
4875,41,224,29,5600,231,4,1,2,1
4879,25,210,11,2100,227,2,1,2,1
4882,29,153,17,1241.02,181,3,1,2,1
4883,51,391,120,9000,205,2,3,2,1
4884,37,233,12,2200,233,4,2,2,1
4886,35,121,55,7054.65,214,4,2,2,1
4889,36,131,17,3300,216,4,1,2,1
4890,27,109,0,930,196,2,5,2,1
4892,41,196,94,7883.35,205,2,1,2,1
4893,40,283,102,17980,199,4,3,2,1
4894,46,174,26,2000,193,2,2,2,1
4895,42,310,54,1339.8,183,2,1,2,1
4897,27,138,41,3000,228,4,1,2,1
4900,55,198,0,3244.85,197,2,1,2,1
4904,45,262,93,10500,224,2,3,2,1
4906,39,144,0,2070,226,4,1,2,1
4907,38,256,16,5897.7,184,1,1,2,1
4908,53,128,106,4300,243,4,1,2,1
4912,43,258,98,8760,197,2,3,5,1
4915,26,158,7,30000,213,2,3,2,1
4917,57,235,115,30000,233,4,1,2,1
4919,51,375,0,30000,217,4,1,2,1
